timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1542899619415,0,36,7.91015625E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619416,0,16,3.515625E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619416,0,1,2.197265625E-7,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619429,0,3,6.591796875E-7,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619430,0,-258,-5.6689453125000004E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619430,0,1,2.197265625E-7,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619431,0,26,5.712890625E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619431,0,52,1.142578125E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619448,0,61,1.34033203125E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619467,0,54,1.1865234375000001E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619468,0,22,4.833984375E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619468,0,5,1.0986328125E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619469,0,12,2.63671875E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619470,0,24,5.2734375E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619470,0,28,6.15234375E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619470,0,17,3.7353515625000003E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619471,0,1,2.197265625E-7,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619471,0,0,0.0,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619472,0,17,3.7353515625000003E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619472,0,39,8.5693359375E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619473,0,49,1.07666015625E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619473,0,44,9.66796875E-6,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619474,0,50,1.0986328125E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
1542899619474,0,64,1.40625E-5,50,48,41,68390,78810,74582,2705,11730,11406,2268,981,Tag0,unknown
