timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1542899499132,0,0,0.0,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499133,0,49,1.07666015625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499133,0,81,1.77978515625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499133,0,64,1.40625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499134,0,56,1.23046875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499149,0,65,1.42822265625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499150,0,69,1.51611328125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499150,0,52,1.142578125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499151,0,28,6.15234375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499152,0,6,1.318359375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499152,0,12,2.63671875E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499153,0,32,7.03125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499154,0,16,3.515625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499154,0,-267,-5.86669921875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499164,0,-282,-6.1962890625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499165,0,-281,-6.17431640625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499165,0,-257,-5.64697265625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499165,0,40,8.7890625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499166,0,32,7.03125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499166,0,-260,-5.712890625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499166,0,4,8.7890625E-7,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499182,0,28,6.15234375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499183,0,39,8.5693359375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499183,0,38,8.349609375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499183,0,25,5.4931640625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499183,0,18,3.955078125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499183,0,16,3.515625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499183,0,10,2.197265625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499184,0,-261,-5.73486328125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499184,0,-267,-5.86669921875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
